CustomerID,Gender,Age,SeniorCitizen,Tenure_Months,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportCalls,DataUsage_GB,Churn
CUST_03100,Male,53,0,43,Month-to-month,Yes,Bank transfer,72.18,3092.5,1,58.4,No
CUST_03101,Male,41,0,2,Month-to-month,No,Bank transfer,71.04,138.62,0,91.6,No
CUST_03102,Male,71,1,56,Month-to-month,No,Bank transfer,56.11,3155.5,1,32.6,No
CUST_03103,Male,44,0,51,One year,Yes,Bank transfer,91.75,4665.09,2,81.8,No
CUST_03104,Female,19,0,54,Month-to-month,Yes,Credit card,79.96,4334.84,2,53.7,No
CUST_03105,Female,48,0,16,Month-to-month,Yes,Credit card,70.83,1126.18,2,33.9,No
CUST_03106,Male,74,1,18,Two year,Yes,Electronic check,118.28,2129.94,4,44.3,Yes
CUST_03107,Female,31,0,7,One year,Yes,Electronic check,114.0,808.03,4,15.8,Yes
CUST_03108,Female,19,0,45,Month-to-month,Yes,Credit card,115.54,5195.9,3,50.8,No
CUST_03109,Male,46,0,36,Month-to-month,No,Mailed check,108.13,3890.33,2,58.2,Yes
CUST_03110,Female,32,0,41,Month-to-month,No,Bank transfer,45.52,1880.6,1,97.3,No
CUST_03111,Male,29,0,42,Two year,Yes,Credit card,55.0,2320.87,4,57.7,No
CUST_03112,Male,54,0,7,Two year,No,Electronic check,43.11,308.74,1,78.6,No
CUST_03113,Female,45,0,15,Two year,Yes,Bank transfer,118.62,1777.81,3,30.0,Yes
CUST_03114,Female,37,0,60,Two year,No,Electronic check,35.27,2115.21,3,46.4,No
CUST_03115,Female,78,1,40,One year,Yes,Mailed check,56.65,2255.32,0,56.4,No
CUST_03116,Male,56,0,37,Month-to-month,Yes,Bank transfer,39.9,1473.62,2,32.8,Yes
CUST_03117,Male,41,0,66,Month-to-month,No,Mailed check,42.35,2795.47,2,45.6,No
CUST_03118,Female,38,0,55,One year,No,Mailed check,44.71,2458.65,0,69.4,No
CUST_03119,Female,27,0,56,Two year,Yes,Mailed check,83.97,4705.12,2,98.6,Yes
CUST_03120,Female,63,0,44,Month-to-month,Yes,Credit card,27.6,1225.73,3,66.4,No
CUST_03121,Female,31,0,57,One year,Yes,Electronic check,77.25,4388.31,3,35.8,No
CUST_03122,Male,54,0,6,Two year,Yes,Bank transfer,101.93,605.24,1,49.3,No
CUST_03123,Female,35,0,32,Month-to-month,Yes,Credit card,96.65,3104.32,1,29.0,No
CUST_03124,Male,41,0,18,Two year,Yes,Electronic check,35.12,656.77,2,55.1,Yes
CUST_03125,Male,31,0,68,Month-to-month,No,Credit card,111.47,7569.44,2,79.8,No
CUST_03126,Female,51,0,7,Month-to-month,No,Electronic check,97.01,672.81,2,56.0,Yes
CUST_03127,Female,75,1,8,Month-to-month,No,Bank transfer,20.53,151.16,2,49.8,No
CUST_03128,Female,29,0,64,One year,No,Bank transfer,93.74,5978.83,0,48.6,No
CUST_03129,Male,39,0,7,One year,No,Bank transfer,93.74,658.94,2,53.9,No
CUST_03130,Female,73,1,41,Month-to-month,Yes,Bank transfer,69.68,2862.89,0,83.3,No
CUST_03131,Female,23,0,40,Two year,Yes,Electronic check,24.6,980.93,0,65.4,Yes
CUST_03132,Male,53,0,3,One year,No,Credit card,77.99,231.07,3,29.4,No
CUST_03133,Female,62,0,17,One year,Yes,Bank transfer,96.57,1640.66,3,38.1,Yes
CUST_03134,Male,53,0,66,Month-to-month,No,Bank transfer,47.09,3102.08,1,74.5,No
CUST_03135,Female,39,0,52,Two year,No,Bank transfer,86.71,4508.32,1,58.2,No
CUST_03136,Male,31,0,22,Month-to-month,Yes,Mailed check,55.39,1232.51,2,13.4,Yes
CUST_03137,Female,33,0,4,Month-to-month,Yes,Bank transfer,77.39,301.27,0,71.1,Yes
CUST_03138,Female,78,1,6,Month-to-month,No,Bank transfer,58.46,347.91,2,41.5,Yes
CUST_03139,Male,53,0,38,Month-to-month,No,Electronic check,50.38,1913.02,4,35.9,Yes
CUST_03140,Male,73,1,26,Two year,No,Mailed check,105.59,2739.7,1,70.9,No
CUST_03141,Female,42,0,11,Month-to-month,No,Electronic check,95.38,1049.9,3,69.6,Yes
CUST_03142,Male,49,0,17,Month-to-month,Yes,Credit card,54.54,902.26,1,47.8,No
CUST_03143,Male,50,0,31,Two year,No,Mailed check,63.46,1973.09,1,58.8,No
CUST_03144,Male,62,0,35,One year,Yes,Electronic check,89.17,3111.24,2,37.9,Yes
CUST_03145,Male,53,0,16,One year,No,Electronic check,101.11,1609.32,0,35.2,No
CUST_03146,Female,37,0,18,Month-to-month,No,Credit card,88.43,1590.14,1,42.9,No
CUST_03147,Female,35,0,62,One year,Yes,Credit card,74.09,4579.88,1,43.0,No
CUST_03148,Male,55,0,27,Month-to-month,Yes,Bank transfer,115.44,3130.15,1,38.0,Yes
CUST_03149,Male,20,0,35,Two year,Yes,Bank transfer,97.41,3401.26,1,67.6,No
CUST_03150,Male,40,0,45,One year,Yes,Mailed check,31.56,1446.49,1,52.1,No
CUST_03151,Male,49,0,35,One year,Yes,Mailed check,75.81,2659.79,2,30.8,No
CUST_03152,Female,62,0,28,Month-to-month,No,Credit card,60.96,1701.08,1,37.4,No
CUST_03153,Female,76,1,9,Month-to-month,No,Mailed check,99.49,892.38,2,25.6,No
CUST_03154,Male,33,0,15,Month-to-month,No,Bank transfer,24.47,368.48,2,48.5,No
CUST_03155,Male,76,1,21,Month-to-month,Yes,Credit card,61.07,1299.51,4,78.9,No
CUST_03156,Male,22,0,52,Month-to-month,Yes,Electronic check,51.83,2704.54,3,55.9,No
CUST_03157,Female,21,0,35,One year,Yes,Credit card,34.12,1202.9,2,52.1,No
CUST_03158,Male,38,0,51,Month-to-month,No,Mailed check,57.88,2948.85,0,20.4,No
CUST_03159,Female,57,0,55,One year,Yes,Bank transfer,87.28,4794.73,0,77.4,No
CUST_03160,Male,68,1,44,Month-to-month,No,Bank transfer,56.17,2477.76,2,50.9,No
CUST_03161,Female,31,0,65,Month-to-month,No,Electronic check,78.0,5083.38,2,52.1,No
CUST_03162,Male,56,0,25,One year,No,Electronic check,79.28,1980.65,2,27.0,No
CUST_03163,Female,48,0,47,One year,Yes,Credit card,78.71,3692.58,1,47.6,No
CUST_03164,Male,31,0,56,Month-to-month,No,Bank transfer,72.95,4075.05,3,31.7,No
CUST_03165,Male,23,0,38,Month-to-month,No,Electronic check,31.7,1187.82,3,36.4,No
CUST_03166,Male,29,0,11,One year,No,Electronic check,41.85,455.83,0,16.0,No
CUST_03167,Female,33,0,67,Month-to-month,Yes,Credit card,100.01,6697.91,1,11.1,No
CUST_03168,Male,34,0,15,Month-to-month,No,Credit card,70.24,1053.35,0,93.2,No
CUST_03169,Female,62,0,1,One year,Yes,Bank transfer,90.61,96.02,1,54.0,No
CUST_03170,Female,40,0,7,Month-to-month,Yes,Mailed check,76.99,534.25,2,72.9,No
CUST_03171,Male,31,0,1,Month-to-month,No,Mailed check,23.87,41.82,2,44.2,No
CUST_03172,Male,78,1,49,Two year,No,Bank transfer,99.62,4870.06,0,46.5,No
CUST_03173,Male,24,0,29,One year,Yes,Mailed check,26.43,773.37,2,28.8,No
CUST_03174,Female,63,0,26,Month-to-month,No,Bank transfer,114.32,2960.06,4,62.2,No
CUST_03175,Male,49,0,45,One year,Yes,Bank transfer,41.54,1860.69,2,64.9,No
CUST_03176,Female,32,0,71,Month-to-month,Yes,Electronic check,71.24,5060.89,2,60.5,No
CUST_03177,Female,61,0,12,Two year,Yes,Mailed check,26.36,326.74,2,50.1,No
CUST_03178,Male,34,0,32,One year,No,Bank transfer,109.49,3500.99,1,56.0,No
CUST_03179,Male,58,0,20,Month-to-month,Yes,Mailed check,117.99,2360.73,0,41.3,No
CUST_03180,Male,71,1,51,Month-to-month,Yes,Mailed check,34.63,1778.72,2,70.8,No
CUST_03181,Male,64,0,36,Month-to-month,No,Credit card,49.58,1772.61,2,22.7,No
CUST_03182,Male,61,0,67,One year,No,Mailed check,21.59,1454.06,0,34.1,No
CUST_03183,Male,51,0,1,One year,Yes,Bank transfer,98.7,98.7,2,45.5,No
CUST_03184,Female,22,0,27,Month-to-month,Yes,Electronic check,51.15,1383.38,4,24.8,No
CUST_03185,Female,62,0,40,Month-to-month,Yes,Mailed check,78.88,3160.75,4,19.3,No
CUST_03186,Female,44,0,14,Month-to-month,No,Bank transfer,23.92,323.15,3,45.6,Yes
CUST_03187,Male,69,1,69,Month-to-month,Yes,Credit card,91.55,6309.21,2,41.3,No
CUST_03188,Female,40,0,6,Month-to-month,Yes,Mailed check,72.94,444.3,2,46.8,No
CUST_03189,Female,57,0,33,One year,No,Electronic check,92.5,3049.83,0,50.3,No
CUST_03190,Female,76,1,55,One year,No,Mailed check,98.96,5435.47,0,62.1,No
CUST_03191,Female,31,0,19,Two year,Yes,Bank transfer,28.92,551.51,1,52.0,No
CUST_03192,Female,32,0,29,Two year,No,Mailed check,77.81,2245.67,1,84.9,No
CUST_03193,Male,60,0,61,One year,Yes,Mailed check,84.99,5172.83,2,53.9,No
CUST_03194,Male,50,0,70,One year,Yes,Credit card,71.67,4993.15,1,80.9,No
CUST_03195,Female,70,1,24,Two year,No,Mailed check,38.24,921.38,2,71.0,Yes
CUST_03196,Female,48,0,23,Month-to-month,Yes,Electronic check,99.56,2290.19,2,72.9,No
CUST_03197,Female,52,0,10,Month-to-month,Yes,Mailed check,119.75,1202.86,2,19.0,Yes
CUST_03198,Male,34,0,54,Month-to-month,No,Credit card,116.93,6326.28,2,53.9,No
CUST_03199,Male,45,0,41,One year,Yes,Bank transfer,97.75,4005.46,2,57.6,No
CUST_03200,Female,36,0,49,One year,No,Mailed check,61.81,3028.03,4,44.2,No
CUST_03201,Male,63,0,17,Month-to-month,Yes,Mailed check,53.73,916.84,3,53.2,Yes
CUST_03202,Male,71,1,56,One year,No,Credit card,26.85,1498.16,0,29.7,No
CUST_03203,Female,79,1,45,One year,No,Credit card,61.63,2758.71,5,78.7,No
CUST_03204,Male,40,0,30,Month-to-month,No,Credit card,35.6,1056.63,3,50.2,No
CUST_03205,Male,49,0,44,Month-to-month,No,Mailed check,45.43,1998.67,0,58.1,No
CUST_03206,Female,57,0,55,Month-to-month,No,Electronic check,109.19,6015.38,0,34.1,No
CUST_03207,Male,30,0,19,Month-to-month,No,Credit card,116.85,2235.87,0,81.4,No
CUST_03208,Male,76,1,29,Two year,Yes,Bank transfer,114.86,3327.97,1,66.5,Yes
CUST_03209,Female,37,0,2,Two year,Yes,Mailed check,39.34,80.35,1,70.9,No
CUST_03210,Male,52,0,36,Two year,No,Bank transfer,110.09,3981.93,2,90.5,No
CUST_03211,Male,22,0,19,One year,Yes,Bank transfer,34.15,654.03,1,45.8,No
CUST_03212,Female,26,0,7,One year,No,Electronic check,70.77,496.73,2,61.9,No
CUST_03213,Female,46,0,26,One year,No,Bank transfer,84.37,2195.63,2,60.5,No
CUST_03214,Female,23,0,38,One year,Yes,Credit card,66.25,2523.19,3,38.8,No
CUST_03215,Male,42,0,3,One year,No,Credit card,115.18,333.35,1,57.7,No
CUST_03216,Female,48,0,66,One year,Yes,Mailed check,53.32,3526.81,2,34.1,No
CUST_03217,Male,39,0,71,Month-to-month,No,Electronic check,72.74,5168.77,1,49.5,No
CUST_03218,Female,19,0,43,One year,No,Electronic check,27.54,1195.32,1,17.7,No
CUST_03219,Male,62,0,62,Month-to-month,Yes,Bank transfer,105.22,6528.73,1,34.3,Yes
CUST_03220,Female,22,0,71,One year,No,Electronic check,61.34,4365.09,3,13.4,No
CUST_03221,Female,77,1,24,Month-to-month,No,Bank transfer,90.05,2152.05,3,80.3,Yes
CUST_03222,Female,44,0,39,Month-to-month,No,Bank transfer,88.22,3434.79,0,63.3,No
CUST_03223,Female,42,0,68,Two year,Yes,Electronic check,87.63,5960.11,2,40.6,No
CUST_03224,Male,25,0,44,Month-to-month,Yes,Mailed check,70.69,3103.02,0,34.9,No
CUST_03225,Female,72,1,5,Month-to-month,Yes,Bank transfer,47.75,247.31,0,73.1,No
CUST_03226,Female,18,0,55,Month-to-month,Yes,Credit card,82.51,4523.86,0,85.6,No
CUST_03227,Male,37,0,30,Two year,Yes,Credit card,116.18,3483.78,0,65.8,No
CUST_03228,Female,61,0,29,One year,No,Electronic check,103.39,2992.79,3,76.6,No
CUST_03229,Male,40,0,26,One year,Yes,Electronic check,30.88,795.37,1,49.8,No
CUST_03230,Female,49,0,26,Two year,Yes,Bank transfer,22.32,566.58,1,8.4,No
CUST_03231,Female,28,0,37,Month-to-month,No,Bank transfer,69.9,2586.61,1,47.9,No
CUST_03232,Female,56,0,53,Month-to-month,No,Credit card,97.58,5171.06,3,52.6,Yes
CUST_03233,Male,64,0,30,Month-to-month,Yes,Bank transfer,51.39,1560.75,2,71.3,Yes
CUST_03234,Female,71,1,3,One year,No,Credit card,90.12,295.25,3,42.3,No
CUST_03235,Female,41,0,43,One year,No,Bank transfer,113.19,4856.58,0,26.9,No
CUST_03236,Female,28,0,7,Month-to-month,No,Mailed check,65.9,442.26,2,14.3,No
CUST_03237,Male,46,0,49,Month-to-month,Yes,Mailed check,44.42,2164.38,0,63.2,No
CUST_03238,Male,71,1,41,Month-to-month,No,Credit card,111.78,4582.19,1,44.0,No
CUST_03239,Female,43,0,54,One year,No,Mailed check,67.23,3641.48,2,27.8,No
CUST_03240,Male,33,0,69,Month-to-month,Yes,Mailed check,60.78,4189.28,2,62.4,No
CUST_03241,Female,52,0,27,Month-to-month,No,Electronic check,55.34,1499.86,3,65.9,Yes
CUST_03242,Female,37,0,8,Month-to-month,No,Bank transfer,62.3,490.42,0,46.0,No
CUST_03243,Female,63,0,32,One year,Yes,Electronic check,87.37,2790.83,2,70.1,No
CUST_03244,Female,20,0,64,One year,Yes,Credit card,63.37,4057.47,2,63.0,No
CUST_03245,Female,18,0,10,Month-to-month,Yes,Electronic check,52.42,524.11,2,47.2,No
CUST_03246,Female,75,1,13,One year,No,Credit card,94.36,1226.37,0,45.7,No
CUST_03247,Female,70,1,63,One year,Yes,Mailed check,40.3,2527.9,1,43.3,No
CUST_03248,Male,64,0,35,Two year,Yes,Electronic check,40.19,1419.03,2,50.0,No
CUST_03249,Male,18,0,61,Month-to-month,No,Mailed check,89.64,5480.44,4,80.0,No
CUST_03250,Male,34,0,54,One year,No,Bank transfer,106.67,5772.57,0,73.7,No
CUST_03251,Male,19,0,8,Month-to-month,No,Mailed check,44.12,346.2,1,60.3,No
CUST_03252,Male,46,0,29,Month-to-month,No,Bank transfer,39.11,1135.46,2,86.4,No
CUST_03253,Male,37,0,41,One year,No,Mailed check,87.03,3563.01,0,72.8,No
CUST_03254,Male,23,0,30,Month-to-month,Yes,Electronic check,82.08,2452.66,4,46.9,No
CUST_03255,Female,25,0,21,Month-to-month,Yes,Electronic check,64.73,1362.08,0,61.4,No
CUST_03256,Female,46,0,11,Month-to-month,Yes,Mailed check,29.59,304.22,1,77.2,No
CUST_03257,Female,65,1,2,Month-to-month,No,Credit card,29.18,66.83,0,51.8,Yes
CUST_03258,Female,68,1,50,Month-to-month,Yes,Credit card,97.73,4875.08,0,45.8,No
CUST_03259,Male,50,0,41,Month-to-month,No,Bank transfer,65.18,2669.12,2,86.5,No
CUST_03260,Male,20,0,66,One year,No,Bank transfer,105.8,6959.89,3,61.0,No
CUST_03261,Female,77,1,3,One year,Yes,Mailed check,77.47,250.5,2,70.9,No
CUST_03262,Female,52,0,51,Month-to-month,Yes,Electronic check,81.87,4182.15,1,35.8,No
CUST_03263,Male,22,0,68,One year,No,Bank transfer,113.42,7713.38,2,68.2,No
CUST_03264,Female,44,0,25,Two year,No,Mailed check,36.46,904.66,1,46.2,No
CUST_03265,Female,61,0,30,Month-to-month,Yes,Bank transfer,74.3,2218.42,0,49.2,No
CUST_03266,Female,29,0,11,Month-to-month,Yes,Electronic check,25.81,281.95,0,30.7,No
CUST_03267,Female,37,0,17,One year,No,Bank transfer,55.89,953.19,0,45.5,No
CUST_03268,Male,62,0,26,One year,No,Mailed check,34.81,902.76,1,21.6,No
CUST_03269,Female,37,0,23,Month-to-month,No,Bank transfer,38.78,897.33,0,72.6,Yes
CUST_03270,Female,26,0,56,Month-to-month,No,Credit card,113.48,6373.41,1,39.1,No
CUST_03271,Male,56,0,52,One year,Yes,Bank transfer,81.07,,2,56.9,No
CUST_03272,Male,21,0,48,Two year,Yes,Electronic check,109.22,5244.72,2,26.8,No
CUST_03273,Female,68,1,20,Month-to-month,No,Electronic check,64.35,1304.45,0,59.8,No
CUST_03274,Male,71,1,2,Two year,No,Electronic check,79.76,156.42,1,0.0,No
CUST_03275,Female,36,0,31,Month-to-month,Yes,Electronic check,23.21,718.1,1,31.9,No
CUST_03276,Female,55,0,27,Month-to-month,No,Mailed check,66.95,1812.27,4,77.1,No
CUST_03277,Male,44,0,2,Month-to-month,No,Bank transfer,76.41,159.57,3,36.8,Yes
CUST_03278,Female,62,0,4,One year,No,Bank transfer,21.68,97.21,2,45.9,No
CUST_03279,Female,60,0,13,Month-to-month,No,Bank transfer,98.95,1287.43,1,6.7,No
CUST_03280,Female,30,0,35,Month-to-month,No,Bank transfer,49.54,1726.03,2,77.1,No
CUST_03281,Female,30,0,72,Two year,No,Mailed check,65.25,4703.51,2,44.9,No
CUST_03282,Male,77,1,66,Two year,Yes,Electronic check,73.56,4845.49,1,76.4,No
CUST_03283,Male,74,1,6,Month-to-month,No,Bank transfer,119.22,718.64,0,36.3,No
CUST_03284,Female,39,0,31,Month-to-month,Yes,Bank transfer,29.92,928.24,2,20.4,Yes
CUST_03285,Male,45,0,10,One year,Yes,Electronic check,75.53,755.81,1,78.3,Yes
CUST_03286,Female,69,1,21,One year,Yes,Credit card,73.06,1533.42,0,57.9,No
CUST_03287,Female,64,0,23,Month-to-month,No,Credit card,26.89,628.51,0,52.1,No
CUST_03288,Female,70,1,3,Two year,No,Electronic check,83.39,256.36,3,38.0,No
CUST_03289,Female,62,0,32,Month-to-month,No,Bank transfer,48.69,1564.88,1,73.9,No
CUST_03290,Female,39,0,20,One year,Yes,Electronic check,30.38,602.9,1,13.1,No
CUST_03291,Male,60,0,29,Month-to-month,Yes,Bank transfer,37.86,1081.64,1,66.0,No
CUST_03292,Female,36,0,52,One year,No,Bank transfer,102.36,5318.77,2,26.1,No
CUST_03293,Male,25,0,46,Month-to-month,No,Credit card,30.41,1403.33,0,59.2,No
CUST_03294,Male,69,1,34,One year,Yes,Credit card,66.69,2267.88,2,89.8,No
CUST_03295,Female,25,0,61,Two year,Yes,Bank transfer,39.53,2406.84,5,49.2,No
CUST_03296,Female,59,0,72,Month-to-month,Yes,Bank transfer,36.23,2610.92,2,48.3,No
CUST_03297,Female,43,0,71,One year,No,Bank transfer,40.57,2877.88,4,39.7,No
CUST_03298,Female,65,1,70,Month-to-month,Yes,Credit card,69.28,4849.97,2,46.9,No
CUST_03299,Female,68,1,11,Two year,Yes,Bank transfer,43.78,461.68,2,41.1,No
CUST_03300,Male,43,0,63,Two year,Yes,Electronic check,29.67,1877.09,2,50.4,No
CUST_03301,Female,40,0,21,One year,No,Mailed check,100.14,2109.07,2,44.3,No
CUST_03302,Female,60,0,3,One year,No,Mailed check,73.98,243.07,3,46.6,Yes
CUST_03303,Male,30,0,10,Two year,No,Bank transfer,35.69,349.73,1,38.8,No
CUST_03304,Male,45,0,27,Month-to-month,Yes,Electronic check,67.14,1807.83,3,47.5,No
CUST_03305,Female,26,0,12,Month-to-month,Yes,Bank transfer,26.84,323.78,0,49.2,No
CUST_03306,Male,37,0,7,One year,Yes,Electronic check,78.04,545.96,1,83.2,No
CUST_03307,Female,73,1,17,Month-to-month,Yes,Credit card,54.03,934.32,1,81.8,No
CUST_03308,Male,36,0,65,Two year,No,Credit card,30.35,1968.85,1,56.5,No
CUST_03309,Male,65,1,64,One year,Yes,Bank transfer,38.36,2453.78,0,41.1,No
CUST_03310,Female,56,0,26,Month-to-month,Yes,Credit card,54.57,1413.2,1,57.0,No
CUST_03311,Male,68,1,15,Month-to-month,No,Bank transfer,100.64,1524.85,0,33.6,No
CUST_03312,Male,29,0,33,Month-to-month,Yes,Mailed check,37.38,1238.27,1,38.9,Yes
CUST_03313,Male,32,0,62,One year,Yes,Electronic check,30.97,1935.63,1,51.1,No
CUST_03314,Male,48,0,47,Month-to-month,Yes,Electronic check,71.59,3394.06,2,36.7,No
CUST_03315,Male,72,1,35,Month-to-month,No,Mailed check,75.87,2647.81,1,37.1,No
CUST_03316,Male,31,0,65,One year,Yes,Mailed check,29.02,1897.35,0,40.7,No
CUST_03317,Female,28,0,72,Two year,No,Mailed check,48.45,3485.72,2,95.7,No
CUST_03318,Female,43,0,25,Two year,Yes,Mailed check,46.28,1150.03,4,53.5,No
CUST_03319,Male,59,0,57,Two year,No,Credit card,38.62,2186.8,2,15.4,No
CUST_03320,Female,44,0,32,One year,No,Electronic check,51.56,1671.33,2,53.9,No
CUST_03321,Female,28,0,63,Month-to-month,No,Electronic check,23.71,1503.8,4,59.1,No
CUST_03322,Female,55,0,12,Two year,Yes,Mailed check,85.15,1019.61,0,48.8,No
CUST_03323,Male,51,0,63,Month-to-month,Yes,Bank transfer,118.85,7493.69,1,62.2,No
CUST_03324,Female,60,0,1,One year,No,Bank transfer,83.4,83.4,2,38.6,No
CUST_03325,Male,36,0,51,One year,No,Bank transfer,56.11,2860.55,0,47.1,No
CUST_03326,Female,23,0,70,Two year,Yes,Bank transfer,86.79,,1,48.2,No
CUST_03327,Male,63,0,8,Month-to-month,No,Credit card,77.15,631.67,0,36.2,Yes
CUST_03328,Male,69,1,68,Month-to-month,Yes,Electronic check,104.68,7133.08,0,31.0,No
CUST_03329,Female,55,0,5,One year,Yes,Electronic check,82.19,419.84,3,51.5,No
CUST_03330,Female,66,1,39,Month-to-month,No,Electronic check,83.41,3262.37,1,54.6,No
CUST_03331,Male,59,0,23,Two year,No,Bank transfer,42.17,963.33,2,0.0,No
CUST_03332,Female,45,0,68,One year,Yes,Mailed check,61.56,4193.43,2,39.7,No
CUST_03333,Female,18,0,52,One year,Yes,Bank transfer,54.44,2817.17,3,44.3,No
CUST_03334,Female,52,0,4,Two year,Yes,Electronic check,21.14,69.43,2,53.6,No
CUST_03335,Male,57,0,47,One year,No,Bank transfer,51.33,2411.36,6,66.4,No
CUST_03336,Male,25,0,21,Month-to-month,Yes,Mailed check,68.61,1446.03,3,43.8,Yes
CUST_03337,Female,76,1,56,Month-to-month,No,Mailed check,79.98,4485.13,0,61.6,No
CUST_03338,Female,69,1,66,One year,No,Bank transfer,113.46,7475.58,0,22.5,No
CUST_03339,Female,71,1,59,Two year,Yes,Electronic check,43.91,2575.26,4,76.8,No
CUST_03340,Male,64,0,7,One year,No,Credit card,35.24,242.18,0,49.0,No
CUST_03341,Male,73,1,49,Two year,No,Electronic check,106.94,5231.52,2,19.9,No
CUST_03342,Female,24,0,16,Month-to-month,No,Credit card,114.18,1833.08,1,61.9,Yes
CUST_03343,Female,28,0,17,Month-to-month,No,Electronic check,68.8,1159.39,4,44.7,No
CUST_03344,Female,56,0,34,Month-to-month,Yes,Bank transfer,31.52,1091.18,1,86.7,No
CUST_03345,Female,78,1,33,One year,Yes,Credit card,68.54,2265.4,0,81.9,No
CUST_03346,Female,21,0,26,Month-to-month,No,Electronic check,30.94,803.08,1,67.8,Yes
CUST_03347,Female,42,0,66,Month-to-month,No,Bank transfer,108.32,7137.55,4,0.0,No
CUST_03348,Male,29,0,63,One year,No,Electronic check,90.82,5708.13,2,45.5,No
CUST_03349,Female,43,0,41,Month-to-month,No,Mailed check,44.11,1805.45,1,75.4,No
CUST_03350,Male,55,0,58,One year,No,Mailed check,108.67,6297.02,1,66.8,No
CUST_03351,Female,63,0,10,Month-to-month,Yes,Electronic check,83.79,820.58,0,31.6,No
CUST_03352,Female,29,0,15,Month-to-month,Yes,Bank transfer,115.33,1743.61,1,47.9,Yes
CUST_03353,Male,60,0,42,Month-to-month,Yes,Electronic check,118.05,4946.96,0,61.9,No
CUST_03354,Male,68,1,57,Two year,Yes,Bank transfer,20.33,1162.23,3,18.1,No
CUST_03355,Male,70,1,17,Month-to-month,No,Credit card,32.02,548.79,0,19.9,No
CUST_03356,Male,54,0,60,Month-to-month,No,Mailed check,74.69,4465.35,1,98.7,No
CUST_03357,Female,63,0,9,Month-to-month,Yes,Credit card,115.59,1036.42,1,43.8,No
CUST_03358,Male,70,1,36,Month-to-month,Yes,Bank transfer,119.42,4285.14,0,11.8,No
CUST_03359,Female,41,0,36,Two year,Yes,Electronic check,76.74,2766.74,1,36.1,No
CUST_03360,Male,33,0,48,Month-to-month,No,Mailed check,37.38,1794.87,0,56.5,No
CUST_03361,Female,74,1,51,Two year,No,Bank transfer,36.31,1850.78,1,65.9,No
CUST_03362,Female,30,0,70,Month-to-month,No,Bank transfer,96.39,6738.8,1,36.8,No
CUST_03363,Female,42,0,68,Two year,Yes,Mailed check,79.19,5396.99,1,26.1,No
CUST_03364,Female,78,1,22,One year,Yes,Electronic check,74.88,1643.52,0,67.4,No
CUST_03365,Female,71,1,6,One year,No,Mailed check,66.58,384.69,1,31.1,No
CUST_03366,Female,71,1,26,One year,No,Electronic check,92.51,2395.91,1,44.9,No
CUST_03367,Male,74,1,3,Month-to-month,No,Electronic check,105.81,297.35,1,63.4,Yes
CUST_03368,Female,69,1,52,One year,Yes,Bank transfer,50.3,2608.84,0,40.3,No
CUST_03369,Male,71,1,60,Month-to-month,No,Electronic check,42.09,2516.42,1,90.1,No
CUST_03370,Male,21,0,63,Month-to-month,No,Electronic check,87.02,5489.2,1,33.0,No
CUST_03371,Female,28,0,65,One year,Yes,Mailed check,111.47,7251.48,0,42.6,No
CUST_03372,Male,49,0,52,Month-to-month,No,Mailed check,54.82,2852.55,2,42.1,No
